Road,Home,Road_score,Home_score,Home_w,margin,Date
Clemson,Alabama,67,54,0,13,2016-12-18
Southern,Alabama-Birmingham,74,75,1,-1,2016-12-18
Mercer,Auburn,74,76,1,-2,2016-12-18
John Brown,Baylor,53,107,1,-54,2016-12-18
Idaho State,Boise State,59,82,1,-23,2016-12-18
Sacred Heart,Boston College,75,82,1,-7,2016-12-18
New Hampshire,Boston University,69,73,1,-4,2016-12-18
Miami (OH),UCF,73,80,1,-7,2016-12-18
North Florida,UConn,59,80,1,-21,2016-12-18
Kean,Drexel,44,84,1,-40,2016-12-18
Alcorn State,Georgia Tech,50,74,1,-24,2016-12-18
Central Pennsylvania College,Howard,60,67,1,-7,2016-12-18
St. Joseph's,Illinois State,72,81,1,-9,2016-12-18
Wright State,Kent State,68,63,0,5,2016-12-18
Dartmouth,LIU-Brooklyn,82,68,0,14,2016-12-18
Quinnipiac,Maine,85,75,0,10,2016-12-18
Central Connecticut,UMass-Lowell,69,86,1,-17,2016-12-18
Northeastern,Michigan State,81,73,0,8,2016-12-18
South Dakota,Montana State,80,68,0,12,2016-12-18
Gardner-Webb,Nebraska,70,62,0,8,2016-12-18
Cal State Fullerton,Omaha,96,102,1,-6,2016-12-18
Mobile,Nicholls State,66,83,1,-17,2016-12-18
Rider,North Carolina A&T,60,59,0,1,2016-12-18
Fairfield,NC State,78,99,1,-21,2016-12-18
Eastern Washington,Northern Kentucky,48,70,1,-22,2016-12-18
Georgia State,Old Dominion,46,58,1,-12,2016-12-18
Portland,Oregon State,53,45,0,8,2016-12-18
Holy Cross,Rhode Island,54,65,1,-11,2016-12-18
Fordham,Rutgers,53,68,1,-15,2016-12-18
Elon,St. Peter's,68,53,0,15,2016-12-18
Bowling Green State,San Jose State,76,77,1,-1,2016-12-18
Jacksonville State,USC Upstate,67,66,0,1,2016-12-18
Penn State,St. John's (NY),92,76,0,16,2016-12-18
Louisiana State-Shreveport,Stephen F. Austin,73,93,1,-20,2016-12-18
Purdue-Fort Wayne,Stetson,93,74,0,19,2016-12-18
Gonzaga,Tennessee,86,76,0,10,2016-12-18
UTSA,Texas A&M-Corpus Christi,69,73,1,-4,2016-12-18
Texas Southern,TCU,59,96,1,-37,2016-12-18
Western Michigan,Washington,86,92,1,-6,2016-12-18
Colorado,Air Force,75,68,0,7,2016-12-19
Maryland-Eastern Shore,American,58,61,1,-3,2016-12-19
Longwood,Ball State,45,61,1,-16,2016-12-19
Mount St. Mary's,Bucknell,65,81,1,-16,2016-12-19
Johnson & Wales (NC),Campbell,59,90,1,-31,2016-12-19
Lake Erie,Cleveland State,62,79,1,-17,2016-12-19
Wofford,Coastal Carolina,75,74,0,1,2016-12-19
Loyola Marymount,Colorado State,69,66,0,3,2016-12-19
Arkansas-Pine Bluff,Denver,52,74,1,-22,2016-12-19
Southeast Missouri State,DePaul,78,81,1,-3,2016-12-19
South Dakota State,Drake,83,75,0,8,2016-12-19
Tennessee State,Duke,55,65,1,-10,2016-12-19
Jackson State,Duquesne,62,74,1,-12,2016-12-19
Fontbonne,Eastern Illinois,49,101,1,-52,2016-12-19
Samford,Florida State,68,76,1,-8,2016-12-19
SIU-Edwardsville,Green Bay,92,94,1,-2,2016-12-19
Delaware State,Indiana,56,103,1,-47,2016-12-19
Florida Memorial,Jacksonville,63,81,1,-18,2016-12-19
Moravian,Lafayette,67,104,1,-37,2016-12-19
Liberty,Lamar,65,82,1,-17,2016-12-19
Master's,Long Beach State,78,97,1,-19,2016-12-19
College of Charleston,LSU,65,75,1,-10,2016-12-19
Saint Francis (PA),Marquette,65,78,1,-13,2016-12-19
West Virginia Wesleyan,Marshall,65,81,1,-16,2016-12-19
Citadel,UMBC,111,120,1,-9,2016-12-19
Belmont,Milwaukee,62,56,0,6,2016-12-19
Bradley,Ole Miss,49,66,1,-17,2016-12-19
Chicago State,Missouri State,46,66,1,-20,2016-12-19
Central Arkansas,Morehead State,85,111,1,-26,2016-12-19
Southern Illinois,UNLV,61,68,1,-7,2016-12-19
UC-Irvine,New Mexico State,79,85,1,-6,2016-12-19
Eastern Kentucky,Norfolk State,80,87,1,-7,2016-12-19
UNC Greensboro,UNC Asheville,75,73,0,2,2016-12-19
Colgate,Notre Dame,62,77,1,-15,2016-12-19
Little Rock,Oral Roberts,48,63,1,-15,2016-12-19
Western Illinois,Purdue,50,82,1,-32,2016-12-19
Northwestern State,Rice,93,100,1,-7,2016-12-19
Hillsdale,Sam Houston State,81,119,1,-38,2016-12-19
Abilene Christian,San Francisco,51,86,1,-35,2016-12-19
Southern Utah,Seattle,75,89,1,-14,2016-12-19
Spring Hill,South Alabama,50,71,1,-21,2016-12-19
Cornell,USC,67,79,1,-12,2016-12-19
Stanford,SMU,49,72,1,-23,2016-12-19
Mississippi State,Southern Miss,86,44,0,42,2016-12-19
Army,St. Bonaventure,83,92,1,-9,2016-12-19
Eastern Michigan,Syracuse,57,105,1,-48,2016-12-19
Furman,Tennessee Tech,68,62,0,6,2016-12-19
McNeese State,Tulane,70,63,0,7,2016-12-19
New Orleans,Utah State,66,76,1,-10,2016-12-19
High Point,Western Carolina,65,70,1,-5,2016-12-19
Savannah State,William & Mary,85,112,1,-27,2016-12-19
Troy,Wyoming,66,72,1,-6,2016-12-19
New Mexico,Arizona,46,77,1,-31,2016-12-20
Creighton,Arizona State,96,85,0,11,2016-12-20
North Dakota State,Arkansas,55,71,1,-16,2016-12-20
Lipscomb,Austin Peay,99,85,0,14,2016-12-20
Idaho State,BYU,58,84,1,-26,2016-12-20
Louisiana-Monroe,Coppin State,65,53,0,12,2016-12-20
Marist,Delaware,56,59,1,-3,2016-12-20
Georgia,Georgia Tech,60,43,0,17,2016-12-20
Alcorn State,Grand Canyon,53,63,1,-10,2016-12-20
Northern Arizona,UIC,65,75,1,-10,2016-12-20
North Dakota,Iowa,73,84,1,-11,2016-12-20
Mississippi Valley State,Iowa State,60,88,1,-28,2016-12-20
Richmond,James Madison,75,55,0,20,2016-12-20
Pepperdine,Louisiana,64,90,1,-26,2016-12-20
Florida Gulf Coast,Louisiana Tech,79,78,0,1,2016-12-20
Charlotte,Maryland,72,88,1,-16,2016-12-20
UT-Martin,UMKC,77,66,0,11,2016-12-20
Princeton,Monmouth,90,96,1,-6,2016-12-20
Southern,Nebraska,76,81,1,-5,2016-12-20
East Carolina,UNC Wilmington,71,81,1,-10,2016-12-20
Southeastern Louisiana,North Texas,65,71,1,-6,2016-12-20
UC-Riverside,Northern Colorado,61,77,1,-16,2016-12-20
IUPUI,Northwestern,65,87,1,-22,2016-12-20
Northeastern,Oakland,61,59,0,2,2016-12-20
Youngstown State,Ohio State,40,77,1,-37,2016-12-20
Fresno State,Oregon,63,75,1,-12,2016-12-20
Kennesaw State,Pacific,56,69,1,-13,2016-12-20
Portland State,Portland,77,75,0,2,2016-12-20
Maine,Providence,59,79,1,-20,2016-12-20
Texas A&M-Corpus Christi,Saint Mary's,46,67,1,-21,2016-12-20
Florida College,USC Upstate,59,91,1,-32,2016-12-20
Northern Illinois,South Florida,59,48,0,11,2016-12-20
Albany (NY),SMU,53,71,1,-18,2016-12-20
Manhattan,St. Francis (NY),61,54,0,7,2016-12-20
Howard Payne,Texas State,37,87,1,-50,2016-12-20
Loyola (IL),Toledo,70,74,1,-4,2016-12-20
Frostburg State,VMI,53,72,1,-19,2016-12-20
Charleston Southern,Virginia Tech,59,87,1,-28,2016-12-20
Cal Poly,Washington,61,77,1,-16,2016-12-20
Radford,West Virginia,57,84,1,-27,2016-12-20
Georgia Southern,Winthrop,84,86,1,-2,2016-12-20
Eastern Washington,Xavier,56,85,1,-29,2016-12-20
Arkansas State,Alabama,52,67,1,-15,2016-12-21
Hampton,Appalachian State,67,88,1,-21,2016-12-21
Binghamton,Army,60,71,1,-11,2016-12-21
Texas Southern,Baylor,63,89,1,-26,2016-12-21
Cal State Northridge,Boise State,62,79,1,-17,2016-12-21
Fairfield,Boston College,89,83,0,6,2016-12-21
Vermont,Butler,69,81,1,-12,2016-12-21
Virginia,California,56,52,0,4,2016-12-21
Akron,UC-Irvine,88,80,0,8,2016-12-21
Bethune-Cookman,UCF,41,71,1,-30,2016-12-21
Jacksonville State,Chattanooga,57,73,1,-16,2016-12-21
Jacksonville,Davidson,60,75,1,-15,2016-12-21
Vanderbilt,Dayton,63,68,1,-5,2016-12-21
Elon,Duke,61,72,1,-11,2016-12-21
Little Rock,Florida,71,94,1,-23,2016-12-21
Webber,Florida Atlantic,57,77,1,-20,2016-12-21
North Florida,Florida International,54,78,1,-24,2016-12-21
Central Connecticut,Fordham,60,83,1,-23,2016-12-21
South Dakota,Gonzaga,65,102,1,-37,2016-12-21
Liberty,Houston,54,77,1,-23,2016-12-21
Missouri,Illinois,66,75,1,-9,2016-12-21
Eastern Illinois,Indiana State,85,88,1,-3,2016-12-21
UCSB,Iona,57,73,1,-16,2016-12-21
Gardner-Webb,Kansas State,54,67,1,-13,2016-12-21
Arlington Baptist,Lamar,75,126,1,-51,2016-12-21
Niagara,LIU-Brooklyn,75,66,0,9,2016-12-21
Kentucky,Louisville,70,73,1,-3,2016-12-21
SIU-Edwardsville,Marquette,56,89,1,-33,2016-12-21
Boston University,UMass-Lowell,75,77,1,-2,2016-12-21
Incarnate Word,Memphis,71,95,1,-24,2016-12-21
Oakland,Michigan State,65,77,1,-12,2016-12-21
Georgia State,Middle Tennessee,64,56,0,8,2016-12-21
Central Michigan,Montana State,106,103,0,3,2016-12-21
Towson,Nevada,72,81,1,-9,2016-12-21
Daniel Webster,New Hampshire,26,89,1,-63,2016-12-21
Williams Baptist,New Orleans,74,91,1,-17,2016-12-21
Northern Iowa,UNC,42,85,1,-43,2016-12-21
Brescia,Northern Kentucky,73,97,1,-24,2016-12-21
Auburn,Oklahoma,74,70,0,4,2016-12-21
Kent State,Oregon State,50,69,1,-19,2016-12-21
Morgan State,Penn State,55,96,1,-41,2016-12-21
Omaha,Pitt,75,94,1,-19,2016-12-21
Norfolk State,Purdue,45,91,1,-46,2016-12-21
Drexel,Quinnipiac,91,74,0,17,2016-12-21
St. Thomas (TX),Rice,63,83,1,-20,2016-12-21
Buffalo,Robert Morris,71,74,1,-3,2016-12-21
Holy Cross,Sacred Heart,72,67,0,5,2016-12-21
Southern Utah,San Jose State,82,92,1,-10,2016-12-21
Clemson,South Carolina,62,60,0,2,2016-12-21
St. John's (NY),Syracuse,93,60,0,33,2016-12-21
Alabama-Birmingham,Texas,60,96,1,-36,2016-12-21
Saint Francis (PA),Texas A&M,58,81,1,-23,2016-12-21
Bradley,TCU,42,74,1,-32,2016-12-21
Maryland-Eastern Shore,UTEP,71,66,0,5,2016-12-21
Wayland Baptist,Texas-Rio Grande Valley,55,86,1,-31,2016-12-21
Utah Valley,UTSA,60,66,1,-6,2016-12-21
Longwood,Texas Tech,60,91,1,-31,2016-12-21
Western Michigan,UCLA,68,82,1,-14,2016-12-21
Weber State,Utah State,77,71,0,6,2016-12-21
American,Villanova,48,90,1,-42,2016-12-21
Sacramento State,Washington State,66,74,1,-8,2016-12-21
Ohio,Western Kentucky,66,67,1,-1,2016-12-21
UC-Davis,Air Force,67,77,1,-10,2016-12-22
Maryland-Eastern Shore,Akron,60,76,1,-16,2016-12-22
Rust,Alcorn State,68,83,1,-15,2016-12-22
Central Arkansas,Arizona State,62,98,1,-36,2016-12-22
Sam Houston State,Arkansas,56,90,1,-34,2016-12-22
Alabama State,Ball State,48,73,1,-25,2016-12-22
Cleveland State,Belmont,61,88,1,-27,2016-12-22
Alabama A&M,Bowling Green State,61,74,1,-13,2016-12-22
Cal State Bakersfield,BYU,71,81,1,-10,2016-12-22
Maine,Brown,77,82,1,-5,2016-12-22
Dartmouth,Bryant,75,69,0,6,2016-12-22
Princeton,Bucknell,72,70,0,2,2016-12-22
Portland,Cal State Fullerton,72,77,1,-5,2016-12-22
Stetson,Campbell,72,81,1,-9,2016-12-22
Southeast Missouri State,Chicago State,65,74,1,-9,2016-12-22
Marshall,Cincinnati,91,93,1,-2,2016-12-22
Eastern Washington,Colorado,68,76,1,-8,2016-12-22
Troy,Cornell,92,84,0,8,2016-12-22
UC-Riverside,Denver,55,73,1,-18,2016-12-22
Wyoming,DePaul,72,58,0,14,2016-12-22
Purdue-Fort Wayne,Detroit,93,86,0,7,2016-12-22
Mississippi Valley State,Drake,69,101,1,-32,2016-12-22
Colgate,Duquesne,57,70,1,-13,2016-12-22
Presbyterian,East Carolina,56,76,1,-20,2016-12-22
Tennessee,ETSU,72,68,0,4,2016-12-22
Marygrove,Eastern Michigan,48,101,1,-53,2016-12-22
Mt. St. Joseph,Evansville,55,68,1,-13,2016-12-22
Florida National University,Florida Gulf Coast,50,107,1,-57,2016-12-22
Prairie View,George Mason,59,75,1,-16,2016-12-22
UNC Greensboro,Georgetown,56,78,1,-22,2016-12-22
Fisk,Georgia Southern,58,106,1,-48,2016-12-22
Wofford,Georgia Tech,72,76,1,-4,2016-12-22
Arkansas-Pine Bluff,Grand Canyon,49,89,1,-40,2016-12-22
Saint Mary's (MN),Green Bay,59,108,1,-49,2016-12-22
Navy,Hartford,54,63,1,-9,2016-12-22
Illinois State,Hawaii,71,45,0,26,2016-12-22
Siena,Hofstra,64,84,1,-20,2016-12-22
Roosevelt,UIC,53,91,1,-38,2016-12-22
Austin Peay,Indiana,62,97,1,-35,2016-12-22
Towson,Iona,76,69,0,7,2016-12-22
Delaware State,Iowa,57,89,1,-32,2016-12-22
North Carolina A&T,Kennesaw State,60,68,1,-8,2016-12-22
Cabrini,Lehigh,72,93,1,-21,2016-12-22
Colorado State,Long Beach State,55,56,1,-1,2016-12-22
Louisiana State-Shreveport,Louisiana Tech,53,95,1,-42,2016-12-22
Texas-Arlington,Loyola Marymount,80,77,0,3,2016-12-22
Eastern Kentucky,Manhattan,54,81,1,-27,2016-12-22
Rider,UMass,67,78,1,-11,2016-12-22
La Salle,Mercer,98,96,0,2,2016-12-22
George Washington,Miami (FL),64,72,1,-8,2016-12-22
Tennessee Tech,Miami (OH),58,66,1,-8,2016-12-22
Furman,Michigan,62,68,1,-6,2016-12-22
South Alabama,Ole Miss,58,92,1,-34,2016-12-22
Morehead State,Mississippi State,76,85,1,-9,2016-12-22
Pepperdine,Montana,70,71,1,-1,2016-12-22
Coppin State,Mount St. Mary's,49,87,1,-38,2016-12-22
Wright State,Murray State,77,62,0,15,2016-12-22
UCSB,Nevada,66,67,1,-1,2016-12-22
Kansas,UNLV,71,53,0,18,2016-12-22
Dean,NJIT,50,92,1,-42,2016-12-22
McNeese State,NC State,57,89,1,-32,2016-12-22
San Diego,North Texas,69,68,0,1,2016-12-22
Houston Baptist,Northwestern,63,72,1,-9,2016-12-22
UNC Asheville,Ohio State,77,79,1,-2,2016-12-22
Texas A&M-Corpus Christi,Oklahoma State,70,92,1,-22,2016-12-22
Howard,Old Dominion,46,65,1,-19,2016-12-22
Walla Walla,Portland State,59,118,1,-59,2016-12-22
William & Mary,Rhode Island,62,73,1,-11,2016-12-22
Lafayette,St. Joseph's,63,92,1,-29,2016-12-22
Winthrop,Saint Louis,66,55,0,11,2016-12-22
South Carolina State,Saint Mary's,47,74,1,-27,2016-12-22
Florida A&M,Samford,63,83,1,-20,2016-12-22
Washington,Seattle,94,72,0,22,2016-12-22
Delaware,South Florida,53,81,1,-28,2016-12-22
Missouri State,USC,75,83,1,-8,2016-12-22
UT-Martin,Southern Illinois,70,78,1,-8,2016-12-22
San Diego State,Southern Miss,66,51,0,15,2016-12-22
Canisius,St. Bonaventure,106,101,0,5,2016-12-22
Idaho,Stanford,80,86,1,-6,2016-12-22
Tulsa,Stephen F. Austin,74,51,0,23,2016-12-22
Yale,Temple,77,83,1,-6,2016-12-22
UC-Irvine,UTEP,62,57,0,5,2016-12-22
San Francisco,Utah,89,86,0,3,2016-12-22
Santa Clara,Valparaiso,87,80,0,7,2016-12-22
Louisiana-Monroe,VCU,65,78,1,-13,2016-12-22
Staten Island,Wagner,42,94,1,-52,2016-12-22
LSU,Wake Forest,76,110,1,-34,2016-12-22
College of Charleston,Western Carolina,77,59,0,18,2016-12-22
South Dakota State,Wichita State,67,89,1,-22,2016-12-22
Providence,Boston College,67,79,1,-12,2016-12-23
Auburn,UConn,70,67,0,3,2016-12-23
Southeast Missouri State,Cornell,62,78,1,-16,2016-12-23
VMI,Dayton,56,92,1,-36,2016-12-23
Utah,Hawaii,66,52,0,14,2016-12-23
Marist,Holy Cross,59,68,1,-9,2016-12-23
Harvard,Houston,57,56,0,1,2016-12-23
San Francisco,Illinois State,66,58,0,8,2016-12-23
UMBC,James Madison,62,61,0,1,2016-12-23
UMass-Lowell,Loyola (MD),60,69,1,-9,2016-12-23
Arkansas State,Minnesota,75,82,1,-7,2016-12-23
DePaul,Missouri State,58,69,1,-11,2016-12-23
Georgia,Oakland,79,86,1,-7,2016-12-23
Richmond,Oral Roberts,72,87,1,-15,2016-12-23
Pacific Union,Pacific,54,102,1,-48,2016-12-23
Grace,Radford,58,82,1,-24,2016-12-23
Tulsa,San Diego State,63,82,1,-19,2016-12-23
Rutgers,Seton Hall,61,72,1,-11,2016-12-23
Wyoming,USC,92,94,1,-2,2016-12-23
Stephen F. Austin,Southern Miss,67,64,0,3,2016-12-23
St. Peter's,St. Francis (NY),65,58,0,7,2016-12-23
Chicago State,Troy,65,83,1,-18,2016-12-23
Texas State,Tulane,69,66,0,3,2016-12-23
Montana Tech,Utah Valley,47,72,1,-25,2016-12-23
Northern Kentucky,West Virginia,61,92,1,-31,2016-12-23
Florida A&M,Wisconsin,37,90,1,-53,2016-12-23
Southern Miss,Hawaii,46,60,1,-14,2016-12-25
San Francisco,San Diego State,48,62,1,-14,2016-12-25
Illinois State,Tulsa,68,56,0,12,2016-12-25
Stephen F. Austin,Utah,66,74,1,-8,2016-12-25
Morgan State,Loyola Marymount,49,70,1,-21,2016-12-26
Cal State Bakersfield,UCSB,60,62,1,-2,2016-12-27
Illinois,Maryland,59,84,1,-25,2016-12-27
SMU,Memphis,58,54,0,4,2016-12-27
Michigan State,Minnesota,75,74,0,1,2016-12-27
Eastern New Mexico,New Mexico State,50,84,1,-34,2016-12-27
Northwestern,Penn State,87,77,0,10,2016-12-27
Lander,South Carolina,62,90,1,-28,2016-12-27
Cornell,Syracuse,56,80,1,-24,2016-12-27
Covenant,Tennessee State,50,81,1,-31,2016-12-27
Kent State,Texas,63,58,0,5,2016-12-27
Howard,VCU,51,85,1,-34,2016-12-27
Rutgers,Wisconsin,52,72,1,-20,2016-12-27
Miles,Alabama-Birmingham,66,98,1,-32,2016-12-28
Utah Valley,UC-Riverside,73,64,0,9,2016-12-28
UNC Greensboro,Citadel,95,87,0,8,2016-12-28
UNC Wilmington,Clemson,73,87,1,-14,2016-12-28
UNLV,Colorado State,77,91,1,-14,2016-12-28
Houston,UConn,62,46,0,16,2016-12-28
Seton Hall,Creighton,75,89,1,-14,2016-12-28
Hartford,Davidson,75,105,1,-30,2016-12-28
Iona,Delaware,54,63,1,-9,2016-12-28
Oral Roberts,Denver,73,77,1,-4,2016-12-28
South Florida,East Carolina,49,60,1,-11,2016-12-28
Virginia Wise,Eastern Kentucky,51,70,1,-19,2016-12-28
Central Pennsylvania College,Elon,60,89,1,-29,2016-12-28
Florida Gulf Coast,Florida Atlantic,75,62,0,13,2016-12-28
Wake Forest,Florida State,72,88,1,-16,2016-12-28
UMass,Georgia State,74,65,0,9,2016-12-28
North Carolina A&T,Georgia Tech,52,59,1,-7,2016-12-28
Cal Poly,Grand Canyon,64,71,1,-7,2016-12-28
Nebraska,Indiana,87,83,0,4,2016-12-28
Wichita State,Indiana State,80,72,0,8,2016-12-28
Marian,IUPUI,60,81,1,-21,2016-12-28
Thomas University,Jacksonville,64,93,1,-29,2016-12-28
East Mennonite,James Madison,65,82,1,-17,2016-12-28
Mercer,Kennesaw State,80,76,0,4,2016-12-28
Grambling,Louisiana-Monroe,45,81,1,-36,2016-12-28
Virginia,Louisville,61,53,0,8,2016-12-28
Georgetown,Marquette,66,76,1,-10,2016-12-28
Columbia,Miami (FL),67,78,1,-11,2016-12-28
Asbury,Morehead State,77,120,1,-43,2016-12-28
San Jose State,Nevada,55,80,1,-25,2016-12-28
Fresno State,New Mexico,73,78,1,-5,2016-12-28
Spring Hill,Nicholls State,64,88,1,-24,2016-12-28
Monmouth,UNC,74,102,1,-28,2016-12-28
Truett-McConnell,North Carolina Central,54,88,1,-34,2016-12-28
Rider,NC State,71,99,1,-28,2016-12-28
Missouri State,Northern Iowa,68,64,0,4,2016-12-28
Louisiana College,Northwestern State,66,86,1,-20,2016-12-28
St. Peter's,Notre Dame,55,63,1,-8,2016-12-28
UCLA,Oregon,87,89,1,-2,2016-12-28
USC,Oregon State,70,63,0,7,2016-12-28
Drexel,Penn,67,75,1,-8,2016-12-28
Marshall,Pitt,106,112,1,-6,2016-12-28
Huston-Tillotson,Prairie View,57,87,1,-30,2016-12-28
Hampton,Princeton,49,77,1,-28,2016-12-28
Iowa,Purdue,67,89,1,-22,2016-12-28
Fort Valley State,Samford,74,94,1,-20,2016-12-28
UC-Davis,Seattle,72,65,0,7,2016-12-28
North Dakota State,South Dakota State,80,69,0,11,2016-12-28
Southeastern Louisiana,Southern,64,53,0,11,2016-12-28
Missouri S&T,SIU-Edwardsville,67,85,1,-18,2016-12-28
NJIT,Stony Brook,64,61,0,3,2016-12-28
Cincinnati,Temple,56,50,0,6,2016-12-28
UCF,Tulane,85,72,0,13,2016-12-28
Boise State,Utah State,83,80,0,3,2016-12-28
Chicago State,Valparaiso,61,80,1,-19,2016-12-28
DePaul,Villanova,65,68,1,-3,2016-12-28
UMBC,Virginia Tech,70,87,1,-17,2016-12-28
Mars Hill,Western Carolina,71,87,1,-16,2016-12-28
Austin Peay,Western Kentucky,92,97,1,-5,2016-12-28
Air Force,Wyoming,72,84,1,-12,2016-12-28
Providence,Xavier,56,82,1,-26,2016-12-28
Stetson,Alabama,60,83,1,-23,2016-12-29
Fort Valley State,Alabama State,68,75,1,-7,2016-12-29
Florida,Arkansas,81,72,0,9,2016-12-29
Georgia,Auburn,96,84,0,12,2016-12-29
Southern Illinois,Bradley,51,60,1,-9,2016-12-29
Santa Clara,BYU,59,89,1,-30,2016-12-29
Quinnipiac,Brown,61,66,1,-5,2016-12-29
Morgan State,Cal State Northridge,61,82,1,-21,2016-12-29
Winthrop,Charleston Southern,84,68,0,16,2016-12-29
Green Bay,Cleveland State,76,75,0,1,2016-12-29
UMass-Lowell,Cornell,98,96,0,2,2016-12-29
Northern Kentucky,Detroit,81,70,0,11,2016-12-29
Loyola (IL),Drake,98,102,1,-4,2016-12-29
Savannah State,ETSU,71,92,1,-21,2016-12-29
Long Beach State,Eastern Michigan,72,98,1,-26,2016-12-29
Saint Francis (PA),Fairleigh Dickinson,65,77,1,-12,2016-12-29
High Point,Gardner-Webb,71,64,0,7,2016-12-29
Pepperdine,Gonzaga,62,92,1,-30,2016-12-29
Delaware State,Hawaii,66,77,1,-11,2016-12-29
Evansville,Illinois State,50,62,1,-12,2016-12-29
Western Illinois,Purdue-Fort Wayne,93,91,0,2,2016-12-29
Huston-Tillotson,Lamar,63,90,1,-27,2016-12-29
Mount St. Mary's,LIU-Brooklyn,67,65,0,2,2016-12-29
Campbell,Longwood,77,79,1,-2,2016-12-29
Vanderbilt,LSU,96,89,0,7,2016-12-29
Saint Mary's,Loyola Marymount,72,60,0,12,2016-12-29
Olivet,Miami (OH),69,89,1,-20,2016-12-29
Kentucky,Ole Miss,99,76,0,23,2016-12-29
UMKC,Mississippi State,54,77,1,-23,2016-12-29
Lipscomb,Missouri,81,76,0,5,2016-12-29
Idaho State,Montana,62,74,1,-12,2016-12-29
Weber State,Montana State,87,75,0,12,2016-12-29
Brescia,Murray State,83,99,1,-16,2016-12-29
Abilene Christian,New Orleans,66,75,1,-9,2016-12-29
Ball State,North Florida,73,68,0,5,2016-12-29
Wright State,Oakland,62,81,1,-19,2016-12-29
William & Mary,Old Dominion,65,54,0,11,2016-12-29
Portland,Pacific,80,76,0,4,2016-12-29
North Dakota,Portland State,62,99,1,-37,2016-12-29
Liberty,Presbyterian,77,61,0,16,2016-12-29
UNC Asheville,Radford,77,80,1,-3,2016-12-29
Northern Colorado,Sacramento State,69,53,0,16,2016-12-29
Robert Morris,Sacred Heart,78,67,0,11,2016-12-29
Houston Baptist,Sam Houston State,79,65,0,14,2016-12-29
San Diego,San Francisco,74,80,1,-6,2016-12-29
Vermont,Siena,76,60,0,16,2016-12-29
Omaha,South Dakota,69,86,1,-17,2016-12-29
Henderson State,Southeast Missouri State,75,89,1,-14,2016-12-29
Bryant,St. Francis (NY),77,80,1,-3,2016-12-29
Butler,St. John's (NY),73,76,1,-3,2016-12-29
Jacksonville State,UT-Martin,90,72,0,18,2016-12-29
Tennessee,Texas A&M,73,63,0,10,2016-12-29
Our Lady of the Lake,Texas-Rio Grande Valley,81,97,1,-16,2016-12-29
East Central,UTSA,75,79,1,-4,2016-12-29
Central Connecticut,Wagner,46,71,1,-25,2016-12-29
Alabama A&M,Western Michigan,50,80,1,-30,2016-12-29
Milwaukee,Youngstown State,87,88,1,-1,2016-12-29
Loyola (MD),American,68,66,0,2,2016-12-30
Lehigh,Army,66,59,0,7,2016-12-30
Marywood,Binghamton,54,101,1,-47,2016-12-30
Holy Cross,Boston University,55,61,1,-6,2016-12-30
Norfolk State,Bowling Green State,77,86,1,-9,2016-12-30
Maine,Buffalo,60,79,1,-19,2016-12-30
Bethesda University (CA),Cal State Fullerton,56,99,1,-43,2016-12-30
Arizona,California,67,62,0,5,2016-12-30
Life Pacific,UC-Irvine,43,101,1,-58,2016-12-30
Seattle,UCSB,80,76,0,4,2016-12-30
Chicago State,Central Michigan,82,90,1,-8,2016-12-30
Albany (NY),Columbia,70,67,0,3,2016-12-30
La Salle,Dayton,55,66,1,-11,2016-12-30
Duquesne,Fordham,75,72,0,3,2016-12-30
VCU,George Mason,73,64,0,9,2016-12-30
Coker,Hampton,69,94,1,-25,2016-12-30
Howard,Harvard,46,67,1,-21,2016-12-30
Eastern Washington,Idaho,69,62,0,7,2016-12-30
Valparaiso,UIC,70,59,0,11,2016-12-30
Texas Tech,Iowa State,56,63,1,-7,2016-12-30
Fisk,Jackson State,62,94,1,-32,2016-12-30
Texas,Kansas State,62,65,1,-3,2016-12-30
Colgate,Lafayette,85,75,0,10,2016-12-30
St. Bonaventure,UMass,89,77,0,12,2016-12-30
South Carolina,Memphis,54,70,1,-16,2016-12-30
Northwestern,Michigan State,52,61,1,-9,2016-12-30
Bucknell,Navy,59,55,0,4,2016-12-30
UTEP,New Mexico State,70,79,1,-9,2016-12-30
Montreat,North Carolina Central,66,101,1,-35,2016-12-30
Urbana,Ohio,50,77,1,-27,2016-12-30
Baylor,Oklahoma,76,50,0,26,2016-12-30
West Virginia,Oklahoma State,92,75,0,17,2016-12-30
USC,Oregon,61,84,1,-23,2016-12-30
UCLA,Oregon State,76,63,0,13,2016-12-30
Fairfield,Penn,68,74,1,-6,2016-12-30
George Washington,St. Joseph's,63,68,1,-5,2016-12-30
Rhode Island,Saint Louis,90,56,0,34,2016-12-30
Allen,USC Upstate,67,93,1,-26,2016-12-30
Arizona State,Stanford,98,93,0,5,2016-12-30
Kansas,TCU,86,80,0,6,2016-12-30
Ohio Christian,Toledo,58,98,1,-40,2016-12-30
Utah State,Air Force,73,78,1,-5,2016-12-31
Louisiana-Monroe,Little Rock,75,79,1,-4,2016-12-31
Louisiana,Arkansas State,71,74,1,-3,2016-12-31
Belmont,Austin Peay,82,77,0,5,2016-12-31
Colorado State,Boise State,73,74,1,-1,2016-12-31
