Road,Home,Road_score,Home_score,Home_w,margin,Date
Texas State,Texas,53,85,1,-32,2013-12-14
McNeese State,Texas A&M,60,73,1,-13,2013-12-14
Sam Houston State,Toledo,61,77,1,-16,2013-12-14
Prairie View,UCLA,71,95,1,-24,2013-12-14
BYU,Utah,64,81,1,-17,2013-12-14
Utah Valley,Utah State,60,71,1,-11,2013-12-14
Loyola Marymount,Valparaiso,73,80,1,-7,2013-12-14
Idaho State,Washington,66,85,1,-19,2013-12-14
Tennessee,Wichita State,61,70,1,-9,2013-12-14
Eastern Kentucky,Wisconsin,61,86,1,-25,2013-12-14
Georgia Southern,Alabama-Birmingham,62,84,1,-22,2013-12-15
Philadelphia,Boston College,50,67,1,-17,2013-12-15
Norfolk State,Boston University,86,82,0,4,2013-12-15
Texas Southern,Cal State Fullerton,80,87,1,-7,2013-12-15
Marist,College of Charleston,69,62,0,7,2013-12-15
Drexel,Davidson,72,58,0,14,2013-12-15
Howard,Delaware State,64,62,0,2,2013-12-15
Wyoming,Denver,61,64,1,-3,2013-12-15
Chicago State,DePaul,70,77,1,-7,2013-12-15
UC-Irvine,Eastern Washington,70,61,0,9,2013-12-15
Northeastern,Fairfield,60,64,1,-4,2013-12-15
Central Connecticut,Hofstra,67,72,1,-5,2013-12-15
Troy,Kansas State,43,72,1,-29,2013-12-15
Tennessee Tech,Lamar,79,74,0,5,2013-12-15
Wright State,Miami (OH),56,59,1,-3,2013-12-15
Western Michigan,Missouri,60,66,1,-6,2013-12-15
Saint Martin's,Montana,57,73,1,-16,2013-12-15
Bowling Green State,Morehead State,67,61,0,6,2013-12-15
Stony Brook,New Hampshire,67,48,0,19,2013-12-15
Manhattan,UNC Wilmington,77,72,0,5,2013-12-15
Presentation,North Dakota,32,78,1,-46,2013-12-15
Stephen F. Austin,North Texas,87,53,0,34,2013-12-15
Chattanooga,Northern Kentucky,71,87,1,-16,2013-12-15
Maryland-Eastern Shore,Oregon State,66,98,1,-32,2013-12-15
Montana State,Portland,72,69,0,3,2013-12-15
Hartford,Sacred Heart,84,72,0,12,2013-12-15
UCSB,San Diego,72,61,0,11,2013-12-15
Pacific Lutheran,Seattle,38,66,1,-28,2013-12-15
UNC Asheville,USC Upstate,73,63,0,10,2013-12-15
Cal State Bakersfield,USC,59,63,1,-4,2013-12-15
Syracuse,St. John's (NY),68,63,0,5,2013-12-15
Fisk,Tennessee State,85,108,1,-23,2013-12-15
Texas-Rio Grande Valley,TCU,48,57,1,-9,2013-12-15
Central Arkansas,Texas Tech,57,79,1,-22,2013-12-15
Quinnipiac,Vermont,80,67,0,13,2013-12-15
La Salle,Villanova,52,73,1,-21,2013-12-15
Pepperdine,Washington State,61,78,1,-17,2013-12-15
Appalachian State,Winthrop,72,80,1,-8,2013-12-15
Oral Roberts,Akron,64,74,1,-10,2013-12-16
Western Illinois,Alabama State,52,59,1,-7,2013-12-16
SIU-Edwardsville,Chicago State,64,81,1,-17,2013-12-16
Western Carolina,Cleveland State,55,66,1,-11,2013-12-16
Gardner-Webb,Duke,66,85,1,-19,2013-12-16
Tusculum,ETSU,87,108,1,-21,2013-12-16
Kennesaw State,Georgia Tech,57,74,1,-17,2013-12-16
Central Baptist,Grambling,75,83,1,-8,2013-12-16
Canisius,Holy Cross,83,73,0,10,2013-12-16
Open Bible College,Incarnate Word,60,96,1,-36,2013-12-16
Alcorn State,Mercer,44,70,1,-26,2013-12-16
Delaware,North Dakota State,66,85,1,-19,2013-12-16
UC-Riverside,Northern Colorado,60,63,1,-3,2013-12-16
Mississippi Valley State,Northwestern,64,86,1,-22,2013-12-16
Illinois State,Oakland,75,90,1,-15,2013-12-16
UT-Martin,Presbyterian,73,70,0,3,2013-12-16
Radford,Santa Clara,62,75,1,-13,2013-12-16
New Orleans,UTEP,71,69,0,2,2013-12-16
Bacone,Abilene Christian,63,90,1,-27,2013-12-17
Wichita State,Alabama,72,67,0,5,2013-12-17
Toledo,Arkansas State,78,65,0,13,2013-12-17
Jacksonville,UCF,64,104,1,-40,2013-12-17
Pitt,Cincinnati,43,44,1,-1,2013-12-17
Arkansas-Pine Bluff,Creighton,51,88,1,-37,2013-12-17
Belmont,Denver,62,90,1,-28,2013-12-17
Memphis,Florida,75,77,1,-2,2013-12-17
Charlotte,Florida State,62,106,1,-44,2013-12-17
Elon,Georgetown,76,85,1,-9,2013-12-17
Tennessee Tech,Green Bay,49,76,1,-27,2013-12-17
Purdue Calumet,UIC,61,88,1,-27,2013-12-17
Open Bible College,Incarnate Word,53,98,1,-45,2013-12-17
Central Michigan,Jacksonville State,73,82,1,-9,2013-12-17
Immaculata,Lafayette,54,79,1,-25,2013-12-17
Howard,Liberty,59,77,1,-18,2013-12-17
Virginia Intermont,Longwood,61,80,1,-19,2013-12-17
Centenary (LA),Louisiana,69,103,1,-34,2013-12-17
McNeese State,Louisiana Tech,50,64,1,-14,2013-12-17
Missouri State,Louisville,60,90,1,-30,2013-12-17
Cal Poly,Loyola Marymount,59,79,1,-20,2013-12-17
Ball State,Marquette,53,91,1,-38,2013-12-17
Alice Lloyd,Marshall,57,121,1,-64,2013-12-17
North Florida,Michigan State,48,78,1,-30,2013-12-17
Tennessee Temple,Middle Tennessee,52,102,1,-50,2013-12-17
Florida A&M,Mississippi State,65,78,1,-13,2013-12-17
Southern Illinois,Murray State,65,73,1,-8,2013-12-17
New Mexico State,New Mexico,67,61,0,6,2013-12-17
Central Arkansas,North Texas,55,64,1,-9,2013-12-17
Texas-Arlington,Oklahoma,89,91,1,-2,2013-12-17
Delaware State,Oklahoma State,43,75,1,-32,2013-12-17
UC-Irvine,Oregon,63,91,1,-28,2013-12-17
Yale,Providence,74,76,1,-2,2013-12-17
Maryland-Eastern Shore,Purdue,50,79,1,-29,2013-12-17
Duquesne,Saint Francis (PA),78,71,0,7,2013-12-17
Dillard,South Alabama,73,82,1,-9,2013-12-17
Manhattan,South Carolina,86,68,0,18,2013-12-17
Coastal Carolina,South Carolina State,78,83,1,-5,2013-12-17
Florida Gulf Coast,South Florida,66,68,1,-2,2013-12-17
Florida Atlantic,Stetson,62,64,1,-2,2013-12-17
Washington,Tulane,73,62,0,11,2013-12-17
Austin Peay,Vanderbilt,56,58,1,-2,2013-12-17
Wofford,VCU,57,72,1,-15,2013-12-17
St. Bonaventure,Wake Forest,62,77,1,-15,2013-12-17
St. Katherine,Weber State,36,107,1,-71,2013-12-17
Bethune-Cookman,Youngstown State,59,71,1,-12,2013-12-17
Open Bible College,Abilene Christian,43,87,1,-44,2013-12-18
Detroit,Akron,60,79,1,-19,2013-12-18
Chattanooga,Alabama-Birmingham,52,67,1,-15,2013-12-18
Northwestern State,Baylor,84,91,1,-7,2013-12-18
Brevard,Citadel,68,79,1,-11,2013-12-18
Notre Dame (OH),Cleveland State,72,97,1,-25,2013-12-18
Stanford,UConn,53,51,0,2,2013-12-18
Houston Baptist,DePaul,58,78,1,-20,2013-12-18
Western Michigan,Drake,68,71,1,-3,2013-12-18
North Carolina A&T,Eastern Kentucky,73,84,1,-11,2013-12-18
Kennesaw State,Georgia Southern,55,73,1,-18,2013-12-18
Nicholls State,IUPUI,62,56,0,6,2013-12-18
Lamar,LIU-Brooklyn,79,82,1,-3,2013-12-18
Northern Illinois,Loyola (IL),55,49,0,6,2013-12-18
Vermont,UMass-Lowell,62,48,0,14,2013-12-18
Louisiana-Monroe,Ole Miss,62,75,1,-13,2013-12-18
Miami (OH),UMKC,55,69,1,-14,2013-12-18
High Point,Morgan State,74,85,1,-11,2013-12-18
Radford,UNLV,62,81,1,-19,2013-12-18
Dartmouth,New Hampshire,62,48,0,14,2013-12-18
Texas,UNC,86,83,0,3,2013-12-18
Winthrop,North Carolina Central,66,72,1,-6,2013-12-18
James Madison,UNC Greensboro,65,78,1,-13,2013-12-18
Hampton,Northern Kentucky,67,69,1,-2,2013-12-18
UMass,Ohio,83,71,0,12,2013-12-18
Delaware,Ohio State,64,76,1,-12,2013-12-18
College of Charleston,Old Dominion,51,44,0,7,2013-12-18
Towson,Oregon State,67,76,1,-9,2013-12-18
Appalachian State,Presbyterian,69,74,1,-5,2013-12-18
Campbell,Robert Morris,61,72,1,-11,2013-12-18
Drexel,St. Joseph's,55,75,1,-20,2013-12-18
Indiana State,Saint Louis,66,83,1,-17,2013-12-18
Southern Utah,San Diego State,39,76,1,-37,2013-12-18
Washington State,San Francisco State,80,50,0,30,2013-12-18
UC-Davis,San Jose State,85,89,1,-4,2013-12-18
Sacred Heart,Santa Clara,61,70,1,-9,2013-12-18
Wayne State (NE),South Dakota State,56,75,1,-19,2013-12-18
Texas-Rio Grande Valley,SMU,56,82,1,-26,2013-12-18
San Francisco,St. John's (NY),57,81,1,-24,2013-12-18
Texas Southern,Temple,90,89,0,1,2013-12-18
NC State,Tennessee,65,58,0,7,2013-12-18
Cal State Bakersfield,UTSA,90,64,0,26,2013-12-18
LSU,Texas Tech,71,69,0,2,2013-12-18
Grand Canyon,Tulsa,65,66,1,-1,2013-12-18
Charleston Southern,Western Carolina,84,92,1,-8,2013-12-18
Southern Miss,Western Kentucky,65,68,1,-3,2013-12-18
Southern,Arizona,43,69,1,-26,2013-12-19
UT-Martin,Arkansas,56,102,1,-46,2013-12-19
Clemson,Auburn,64,66,1,-2,2013-12-19
Lipscomb,Austin Peay,88,83,0,5,2013-12-19
Troy,UCSB,54,57,1,-3,2013-12-19
Iona,Dayton,84,96,1,-12,2013-12-19
UCLA,Duke,63,80,1,-17,2013-12-19
VMI,East Carolina,94,103,1,-9,2013-12-19
Central Pennsylvania College,Elon,78,126,1,-48,2013-12-19
Gardner-Webb,Georgia,49,58,1,-9,2013-12-19
Tennessee State,Illinois State,58,64,1,-6,2013-12-19
Louisiana,Jackson State,70,73,1,-3,2013-12-19
Wagner,La Salle,54,80,1,-26,2013-12-19
USC,Long Beach State,71,72,1,-1,2013-12-19
Stony Brook,Loyola (MD),76,69,0,7,2013-12-19
Florida Gulf Coast,Mississippi State,53,66,1,-13,2013-12-19
Southwestern Christian,Montana State,79,109,1,-30,2013-12-19
South Dakota,Morehead State,83,120,1,-37,2013-12-19
Seattle,Norfolk State,70,67,0,3,2013-12-19
Northwood (TX),Rice,56,69,1,-13,2013-12-19
American,Saint Mary's,44,59,1,-15,2013-12-19
Miami (FL),Savannah State,68,51,0,17,2013-12-19
USC Upstate,South Carolina,74,68,0,6,2013-12-19
Florida A&M,South Florida,70,73,1,-3,2013-12-19
Lafayette,St. Francis (NY),62,65,1,-3,2013-12-19
Hillsdale Baptist/Randall (Ok.),Tennessee Tech,56,112,1,-56,2013-12-19
Grambling,TCU,75,98,1,-23,2013-12-19
Northwestern State,UTEP,74,84,1,-10,2013-12-19
Texas State,Utah,50,69,1,-19,2013-12-19
Western Illinois,Utah State,52,68,1,-16,2013-12-19
Eastern Illinois,Wright State,43,70,1,-27,2013-12-19
Yale,Albany (NY),62,70,1,-8,2013-12-20
Jacksonville State,Little Rock,70,75,1,-5,2013-12-20
Portland,Bradley,74,53,0,21,2013-12-20
UIC,UC-Riverside,56,57,1,-1,2013-12-20
Southern Miss,Coppin State,88,74,0,14,2013-12-20
Liberty,Furman,83,86,1,-3,2013-12-20
Georgia Southern,Georgia State,61,73,1,-12,2013-12-20
Idaho State,Idaho,65,69,1,-4,2013-12-20
Nicholls State,Indiana,66,79,1,-13,2013-12-20
Samford,Jacksonville,75,58,0,17,2013-12-20
Bucknell,Marist,51,69,1,-18,2013-12-20
Omaha,Minnesota,79,92,1,-13,2013-12-20
Montana Western,Montana,74,91,1,-17,2013-12-20
Sacred Heart,UNLV,50,82,1,-32,2013-12-20
Virginia Intermont,UNC Asheville,58,83,1,-25,2013-12-20
Princeton,Pacific,83,58,0,25,2013-12-20
High Point,Syracuse,54,75,1,-21,2013-12-20
Cal State Northridge,Texas A&M-Corpus Christi,67,66,0,1,2013-12-20
Western Illinois,Troy,61,58,0,3,2013-12-20
UCSB,Utah State,71,77,1,-6,2013-12-20
Haskell Indian Nations Institute,Utah Valley,64,103,1,-39,2013-12-20
Goucher,William & Mary,60,94,1,-34,2013-12-20
SMU,Wyoming,62,54,0,8,2013-12-20
Xavier,Alabama,77,74,0,3,2013-12-21
Milligan,Appalachian State,68,100,1,-32,2013-12-21
Texas Tech,Arizona State,62,76,1,-14,2013-12-21
South Alabama,Arkansas,60,72,1,-12,2013-12-21
Southern Miss,Little Rock,74,60,0,14,2013-12-21
Pacific,Bradley,71,55,0,16,2013-12-21
Delaware,Bryant,108,107,0,1,2013-12-21
Manhattan,Buffalo,84,81,0,3,2013-12-21
Sacramento State,Cal State Fullerton,51,59,1,-8,2013-12-21
Air Force,UC-Davis,74,80,1,-6,2013-12-21
Western Illinois,UCSB,55,61,1,-6,2013-12-21
Johnson & Wales (NC),Campbell,64,95,1,-31,2013-12-21
Lamar,Canisius,74,87,1,-13,2013-12-21
Charleston Southern,Central Arkansas,97,90,0,7,2013-12-21
Coastal Carolina,Central Connecticut,65,62,0,3,2013-12-21
Rio Grande,UCF,58,86,1,-28,2013-12-21
USC Upstate,Charlotte,76,81,1,-5,2013-12-21
Middle Tennessee,Cincinnati,48,69,1,-21,2013-12-21
Kent State,College of Charleston,58,54,0,4,2013-12-21
Oklahoma State,Colorado,78,73,0,5,2013-12-21
Fairleigh Dickinson,Columbia,59,82,1,-23,2013-12-21
Jacksonville State,Coppin State,72,61,0,11,2013-12-21
Longwood,Dartmouth,64,84,1,-20,2013-12-21
UC-Irvine,Denver,63,50,0,13,2013-12-21
Austin Peay,ETSU,79,84,1,-5,2013-12-21
Butler,Evansville,68,59,0,9,2013-12-21
Fresno State,Florida,49,66,1,-17,2013-12-21
Louisville,Florida International,85,56,0,29,2013-12-21
UMass,Florida State,55,60,1,-5,2013-12-21
Hiwassee,Gardner-Webb,54,90,1,-36,2013-12-21
UMBC,George Washington,61,74,1,-13,2013-12-21
Western Carolina,Georgia,63,65,1,-2,2013-12-21
Kansas State,Gonzaga,72,62,0,10,2013-12-21
Lyon,Grambling,55,54,0,1,2013-12-21
Fairfield,Green Bay,58,74,1,-16,2013-12-21
James Madison,Hampton,55,49,0,6,2013-12-21
Vermont,Harvard,68,74,1,-6,2013-12-21
Rice,Houston,52,54,1,-2,2013-12-21
Missouri,Illinois,64,65,1,-1,2013-12-21
IUPUI,Indiana State,61,81,1,-20,2013-12-21
Eastern Illinois,Purdue-Fort Wayne,65,86,1,-21,2013-12-21
Georgetown,Kansas,64,86,1,-22,2013-12-21
Belmont,Kentucky,80,93,1,-13,2013-12-21
Quinnipiac,Lehigh,58,69,1,-11,2013-12-21
Montana State-Billings,Long Beach State,75,82,1,-7,2013-12-21
Temple,LIU-Brooklyn,101,65,0,36,2013-12-21
Alabama-Birmingham,LSU,63,86,1,-23,2013-12-21
La Sierra,Loyola Marymount,83,100,1,-17,2013-12-21
St. Joseph's,Loyola (MD),88,77,0,11,2013-12-21
New Mexico,Marquette,75,68,0,7,2013-12-21
Arkansas State,Marshall,83,82,0,1,2013-12-21
Boston University,Maryland,83,77,0,6,2013-12-21
Wilmington (DE),Maryland-Eastern Shore,65,62,0,3,2013-12-21
Duquesne,UMass-Lowell,95,77,0,18,2013-12-21
Southeast Missouri State,Memphis,65,77,1,-12,2013-12-21
Stanford,Michigan,65,68,1,-3,2013-12-21
Northeastern,Milwaukee,62,59,0,3,2013-12-21
Alabama A&M,Missouri State,47,68,1,-21,2013-12-21
Fordham,Monmouth,78,87,1,-9,2013-12-21
Citadel,Nebraska,62,77,1,-15,2013-12-21
Northern New Mexico,New Mexico State,47,97,1,-50,2013-12-21
St. Bonaventure,Niagara,74,72,0,2,2013-12-21
Holy Cross,NJIT,74,55,0,19,2013-12-21
Davidson,UNC,85,97,1,-12,2013-12-21
East Carolina,NC State,79,90,1,-11,2013-12-21
Old Dominion,UNC Wilmington,69,57,0,12,2013-12-21
South Dakota State,North Dakota,77,70,0,7,2013-12-21
Towson,North Dakota State,82,90,1,-8,2013-12-21
Bethune-Cookman,North Florida,64,68,1,-4,2013-12-21
Wayland Baptist,North Texas,77,81,1,-4,2013-12-21
Navy,Northern Kentucky,65,72,1,-7,2013-12-21
Ohio State,Notre Dame,64,61,0,3,2013-12-21
Eastern Michigan,Oakland,81,79,0,2,2013-12-21
Texas A&M,Oklahoma,52,64,1,-12,2013-12-21
Dallas Baptist,Oral Roberts,55,69,1,-14,2013-12-21
BYU,Oregon,96,100,1,-4,2013-12-21
Houston Baptist,Pepperdine,64,76,1,-12,2013-12-21
Cal Poly,Pitt,56,73,1,-17,2013-12-21
Princeton,Portland,79,93,1,-14,2013-12-21
Maine,Providence,70,94,1,-24,2013-12-21
North Carolina A&T,Saint Louis,57,79,1,-22,2013-12-21
Southern Utah,San Diego,52,67,1,-15,2013-12-21
McNeese State,San Diego State,36,65,1,-29,2013-12-21
Westminster (UT),San Jose State,66,73,1,-7,2013-12-21
Valparaiso,Southeastern,89,46,0,43,2013-12-21
Ball State,Southern Illinois,58,66,1,-8,2013-12-21
Youngstown State,St. John's (NY),87,96,1,-9,2013-12-21
Elmhurst,Stephen F. Austin,49,83,1,-34,2013-12-21
Southeastern Louisiana,UT-Martin,80,76,0,4,2013-12-21
Miami (OH),Tennessee State,79,64,0,15,2013-12-21
Michigan State,Texas,92,78,0,14,2013-12-21
Cal State Bakersfield,Texas-Arlington,75,79,1,-4,2013-12-21
Tulsa,TCU,58,70,1,-12,2013-12-21
Texas-Tyler,Texas State,54,73,1,-19,2013-12-21
Cleveland State,Toledo,67,71,1,-4,2013-12-21
Alabama State,Tulane,66,84,1,-18,2013-12-21
Troy,Utah State,50,71,1,-21,2013-12-21
Georgia Tech,Vanderbilt,63,76,1,-13,2013-12-21
Rider,Villanova,67,88,1,-21,2013-12-21
Northern Iowa,Virginia,43,57,1,-14,2013-12-21
Virginia Tech,VCU,52,82,1,-30,2013-12-21
UNC Greensboro,Wake Forest,51,59,1,-8,2013-12-21
UTEP,Washington State,64,51,0,13,2013-12-21
Murray State,Western Kentucky,64,71,1,-7,2013-12-21
Prairie View,Western Michigan,53,92,1,-39,2013-12-21
Wofford,Winthrop,62,56,0,6,2013-12-21
UMKC,Wright State,49,61,1,-12,2013-12-21
Oregon State,Akron,71,83,1,-12,2013-12-22
Milwaukee,Alabama State,67,54,0,13,2013-12-22
Boston College,Auburn,67,77,1,-10,2013-12-22
Southern,Baylor,56,81,1,-25,2013-12-22
Detroit,Bowling Green State,62,64,1,-2,2013-12-22
Idaho,Cal State Northridge,69,79,1,-10,2013-12-22
Northern Illinois,UC-Riverside,71,64,0,7,2013-12-22
Valparaiso,UCF,62,90,1,-28,2013-12-22
Ursinus,Colgate,51,79,1,-28,2013-12-22
California,Creighton,54,68,1,-14,2013-12-22
USC,Dayton,79,76,0,3,2013-12-22
Saint Francis (PA),Drexel,49,59,1,-10,2013-12-22
Elon,Florida Atlantic,67,62,0,5,2013-12-22
Florida A&M,Florida Gulf Coast,68,77,1,-9,2013-12-22
Iowa State,George Mason,79,67,0,12,2013-12-22
St. Peter's,Hartford,56,66,1,-10,2013-12-22
Boise State,Hawaii,62,61,0,1,2013-12-22
DePaul,Illinois State,64,69,1,-5,2013-12-22
Kennesaw State,Indiana,66,90,1,-24,2013-12-22
Arkansas-Pine Bluff,Iowa,61,86,1,-25,2013-12-22
Louisiana Tech,Louisiana-Monroe,83,61,0,22,2013-12-22
Penn,Marist,62,76,1,-14,2013-12-22
La Salle,Miami (FL),58,71,1,-13,2013-12-22
Mercer,Ole Miss,79,76,0,3,2013-12-22
South Florida,Mississippi State,66,71,1,-5,2013-12-22
Seattle,Omaha,69,76,1,-7,2013-12-22
Iona,Nevada,72,80,1,-8,2013-12-22
Santa Clara,UNLV,71,92,1,-21,2013-12-22
Brown,Northwestern,52,58,1,-6,2013-12-22
Robert Morris,Oakland,94,100,1,-6,2013-12-22
Mount St. Mary's,Penn State,82,92,1,-10,2013-12-22
Sacred Heart,Radford,78,94,1,-16,2013-12-22
New Hampshire,Rhode Island,45,62,1,-17,2013-12-22
Ohio,Richmond,70,69,0,1,2013-12-22
Army,Rutgers,72,75,1,-3,2013-12-22
South Carolina,Saint Mary's,78,71,0,7,2013-12-22
American,San Francisco,69,77,1,-8,2013-12-22
Eastern Washington,Seton Hall,70,92,1,-22,2013-12-22
Cornell,Stony Brook,54,76,1,-22,2013-12-22
Georgia State,UTSA,99,68,0,31,2013-12-22
Northeastern,Tulane,62,65,1,-3,2013-12-22
Weber State,UCLA,60,83,1,-23,2013-12-22
UConn,Washington,82,70,0,12,2013-12-22
Purdue,West Virginia,73,70,0,3,2013-12-22
North Carolina Central,Wichita State,66,77,1,-11,2013-12-22
Northern Colorado,Wyoming,59,72,1,-13,2013-12-22
Iowa State,Akron,83,60,0,23,2013-12-23
Northern Arizona,Arizona,44,77,1,-33,2013-12-23
South Carolina,Boise State,54,80,1,-26,2013-12-23
Binghamton,Buffalo,57,87,1,-30,2013-12-23
Chicago State,Cincinnati,62,102,1,-40,2013-12-23
Laroche,Cleveland State,42,89,1,-47,2013-12-23
UIC,Colorado State,61,74,1,-13,2013-12-23
Indiana Tech,Detroit,50,93,1,-43,2013-12-23
Albany (NY),Drake,63,71,1,-8,2013-12-23
Sacred Heart,Florida A&M,70,75,1,-5,2013-12-23
Radford,Florida Gulf Coast,64,63,0,1,2013-12-23
Loyola (IL),Fordham,69,83,1,-14,2013-12-23
Oregon State,George Mason,58,54,0,4,2013-12-23
Saint Mary's,Hawaii,74,76,1,-2,2013-12-23
South Carolina State,Jacksonville,47,61,1,-14,2013-12-23
UNLV,Mississippi State,82,66,0,16,2013-12-23
Grand Canyon,New Mexico,68,80,1,-12,2013-12-23
Evergreen State,Portland State,65,98,1,-33,2013-12-23
South Florida,Santa Clara,65,66,1,-1,2013-12-23
Hofstra,Siena,59,67,1,-8,2013-12-23
IUPUI,Southeast Missouri State,79,83,1,-4,2013-12-23
SIU-Edwardsville,Southern Illinois,57,74,1,-17,2013-12-23
NJIT,St. Francis (NY),65,77,1,-12,2013-12-23
Morehead State,Tennessee,67,82,1,-15,2013-12-23
Montana State,UTEP,55,70,1,-15,2013-12-23
North Dakota State,Utah Valley,74,70,0,4,2013-12-23
Norfolk State,Virginia,56,66,1,-10,2013-12-23
South Carolina,Akron,69,59,0,10,2013-12-25
Iowa State,Boise State,70,66,0,4,2013-12-25
Saint Mary's,George Mason,63,65,1,-2,2013-12-25
Oregon State,Hawaii,73,79,1,-6,2013-12-25
Morgan State,Cal State Northridge,80,86,1,-6,2013-12-27
St. Andrews,Mercer,56,98,1,-42,2013-12-27
Northern Kentucky,UNC,60,75,1,-15,2013-12-27
DePaul,Northwestern,57,56,0,1,2013-12-27
Defiance,Oakland,66,87,1,-21,2013-12-27
Louisiana-Monroe,Ohio State,31,71,1,-40,2013-12-27
St. Katherine,San Diego State,35,118,1,-83,2013-12-27
Lafayette,Seton Hall,58,90,1,-32,2013-12-27
Mississippi Valley State,Washington,80,95,1,-15,2013-12-27
Auburn Montgomery,Alabama State,51,78,1,-27,2013-12-28
Denver,Alcorn State,67,49,0,18,2013-12-28
UC-Irvine,Arizona State,61,74,1,-13,2013-12-28
High Point,Arkansas,48,89,1,-41,2013-12-28
Bryant,Binghamton,62,67,1,-5,2013-12-28
VCU,Boston College,69,50,0,19,2013-12-28
South Florida,Bradley,61,57,0,4,2013-12-28
Fairfield,Bucknell,73,64,0,9,2013-12-28
NJIT,Butler,48,66,1,-18,2013-12-28
Furman,California,60,90,1,-30,2013-12-28
Omaha,Central Arkansas,104,88,0,16,2013-12-28
St. Andrews,Charleston Southern,40,122,1,-82,2013-12-28
Nebraska,Cincinnati,59,74,1,-15,2013-12-28
Georgia,Colorado,70,84,1,-14,2013-12-28
Lamar,Colorado State,71,86,1,-15,2013-12-28
St. John's (NY),Columbia,65,59,0,6,2013-12-28
Eastern Washington,UConn,65,82,1,-17,2013-12-28
Eastern Michigan,Duke,59,82,1,-23,2013-12-28
Tennessee State,Eastern Illinois,69,70,1,-1,2013-12-28
Grambling,Evansville,61,96,1,-35,2013-12-28
Harvard,Fordham,94,86,0,8,2013-12-28
UC-Merced,Fresno State,43,104,1,-61,2013-12-28
Florida International,Georgetown,57,92,1,-35,2013-12-28
Santa Clara,Gonzaga,60,74,1,-14,2013-12-28
St. Francis (IL),Green Bay,41,91,1,-50,2013-12-28
George Washington,Hofstra,69,58,0,11,2013-12-28
Montana,Idaho,72,71,0,1,2013-12-28
Cal State Bakersfield,Idaho State,61,57,0,4,2013-12-28
UIC,Illinois,60,74,1,-14,2013-12-28
Belmont,Indiana State,73,85,1,-12,2013-12-28
Tulane,Kansas State,41,72,1,-31,2013-12-28
Cleveland State,Kent State,78,70,0,8,2013-12-28
Louisville,Kentucky,66,73,1,-7,2013-12-28
Southeastern,Liberty,53,92,1,-39,2013-12-28
McNeese State,LSU,52,79,1,-27,2013-12-28
BYU,Loyola Marymount,76,87,1,-11,2013-12-28
Samford,Marquette,48,71,1,-23,2013-12-28
Providence,UMass,67,69,1,-2,2013-12-28
Jackson State,Memphis,61,75,1,-14,2013-12-28
Holy Cross,Michigan,66,88,1,-22,2013-12-28
New Orleans,Michigan State,48,101,1,-53,2013-12-28
Texas A&M-Corpus Christi,Minnesota,44,65,1,-21,2013-12-28
South Dakota State,UMKC,65,60,0,5,2013-12-28
Long Beach State,Nevada,80,77,0,3,2013-12-28
Cal State Fullerton,UNLV,64,83,1,-19,2013-12-28
South Alabama,New Mexico State,64,82,1,-18,2013-12-28
UNC Wilmington,UNC Asheville,61,75,1,-14,2013-12-28
Georgia Southern,North Carolina A&T,66,63,0,3,2013-12-28
Missouri,NC State,68,64,0,4,2013-12-28
Iona,Northern Iowa,78,90,1,-12,2013-12-28
San Diego,Pepperdine,64,75,1,-11,2013-12-28
San Francisco,Portland,87,81,0,6,2013-12-28
Southern Miss,Rhode Island,77,64,0,13,2013-12-28
Old Dominion,Richmond,58,67,1,-9,2013-12-28
Cornell,St. Peter's,59,67,1,-8,2013-12-28
LIU-Brooklyn,Sam Houston State,78,82,1,-4,2013-12-28
Pacifica,San Jose State,59,87,1,-28,2013-12-28
Akron,South Carolina,45,78,1,-33,2013-12-28
Villanova,Syracuse,62,78,1,-16,2013-12-28
Western Illinois,UTEP,64,67,1,-3,2013-12-28
Coppin State,Toledo,66,85,1,-19,2013-12-28
Belhaven (MS),Troy,62,74,1,-12,2013-12-28
Alabama,UCLA,67,75,1,-8,2013-12-28
St. Katherine,Utah,51,124,1,-73,2013-12-28
San Diego Christian,Utah State,53,84,1,-31,2013-12-28
Tennessee Tech,Utah Valley,66,75,1,-9,2013-12-28
UNC Greensboro,Virginia Tech,55,52,0,3,2013-12-28
Mississippi Valley State,Washington State,48,85,1,-37,2013-12-28
Northern New Mexico,Weber State,49,75,1,-26,2013-12-28
Brescia,Western Kentucky,65,103,1,-38,2013-12-28
Prairie View,Wisconsin,43,80,1,-37,2013-12-28
Wake Forest,Xavier,53,68,1,-15,2013-12-28
Alabama A&M,Alabama-Birmingham,57,69,1,-12,2013-12-29
Western Illinois,Alcorn State,64,62,0,2,2013-12-29
Albertus Magnus,Central Connecticut,82,85,1,-3,2013-12-29
Georgia Tech,Charlotte,58,55,0,3,2013-12-29
Grand Canyon,Chattanooga,64,69,1,-5,2013-12-29
College of Charleston,Citadel,72,48,0,24,2013-12-29
Chicago State,Creighton,58,90,1,-32,2013-12-29
Murray State,Dayton,51,72,1,-21,2013-12-29
Buffalo,Drexel,55,52,0,3,2013-12-29
Georgia State,East Carolina,89,82,0,7,2013-12-29
Valparaiso,ETSU,62,73,1,-11,2013-12-29
Savannah State,Florida,34,76,1,-42,2013-12-29
