"Road","Home","Road_score","Home_score","Home_w","margin","Date"
"Eastern Kentucky","Belmont",93,109,1,-16,2019-01-12
"Tennessee","Florida",78,67,0,11,2019-01-12
"Southern","Grambling",63,69,1,-6,2019-01-12
"Alcorn State","Jackson State",52,59,1,-7,2019-01-12
"Saint Louis","La Salle",71,64,0,7,2019-01-12
"Cal State Bakersfield","New Mexico State",62,73,1,-11,2019-01-12
"Texas Southern","Prairie View",73,79,1,-6,2019-01-12
"Incarnate Word","Sam Houston State",52,66,1,-14,2019-01-12
"Tulsa","SMU",57,77,1,-20,2019-01-12
"DePaul","St. John's (NY)",79,71,0,8,2019-01-12
"Arizona State","Stanford",71,85,1,-14,2019-01-12
"Georgia Tech","Syracuse",73,59,0,14,2019-01-12
"Utah State","Wyoming",71,55,0,16,2019-01-12
"Harvard","Dartmouth",63,81,1,-18,2019-01-12
"Hofstra","Elon",74,71,0,3,2019-01-12
"Old Dominion","Florida International",75,74,0,1,2019-01-12
"UC-Davis","Long Beach State",77,82,1,-5,2019-01-12
"Western Kentucky","Marshall",69,70,1,-1,2019-01-12
"New Hampshire","Stony Brook",44,62,1,-18,2019-01-12
"Hartford","Vermont",62,81,1,-19,2019-01-12
"Alabama State","Arkansas-Pine Bluff",71,82,1,-11,2019-01-12
"Missouri State","Bradley",69,64,0,5,2019-01-12
"UConn","Cincinnati",72,74,1,-2,2019-01-12
"Nevada","Fresno State",74,64,0,10,2019-01-12
"Wichita State","Houston",70,79,1,-9,2019-01-12
"Vanderbilt","Kentucky",47,56,1,-9,2019-01-12
"Morehead State","Tennessee State",74,61,0,13,2019-01-12
"Eastern Illinois","Tennessee Tech",67,60,0,7,2019-01-12
"Grand Canyon","Texas-Rio Grande Valley",69,65,0,4,2019-01-12
"Washington State","Utah",70,88,1,-18,2019-01-12
"Santa Clara","BYU",74,80,1,-6,2019-01-12
"UC-Irvine","Cal State Fullerton",63,46,0,17,2019-01-12
"Rice","UTEP",64,65,1,-1,2019-01-12
"Seattle","Utah Valley",78,88,1,-10,2019-01-12
"Cal State Northridge","Cal Poly",78,74,0,4,2019-01-12
"Arizona","California",87,65,0,22,2019-01-12
"UC-Riverside","UCSB",64,72,1,-8,2019-01-12
"Washington","Colorado",77,70,0,7,2019-01-12
"Saint Mary's","Loyola Marymount",71,60,0,11,2019-01-12
"Pacific","Portland",65,57,0,8,2019-01-12
"Weber State","Portland State",95,88,0,7,2019-01-12
"Idaho State","Sacramento State",72,70,0,2,2019-01-12
"Gonzaga","San Francisco",96,83,0,13,2019-01-12
"Villanova","Creighton",90,78,0,12,2019-01-13
"Butler","Xavier",69,70,1,-1,2019-01-13
"Marist","St. Peter's",63,72,1,-9,2019-01-13
"Missouri","South Carolina",75,85,1,-10,2019-01-13
"Iona","Canisius",88,70,0,18,2019-01-13
"Rider","Niagara",104,84,0,20,2019-01-13
"Fairfield","Quinnipiac",78,80,1,-2,2019-01-13
"Purdue-Fort Wayne","South Dakota",73,87,1,-14,2019-01-13
"UMass","Dayton",67,72,1,-5,2019-01-13
"East Carolina","UCF",65,76,1,-11,2019-01-13
"Drake","Northern Iowa",54,57,1,-3,2019-01-13
"Michigan State","Penn State",71,56,0,15,2019-01-13
"George Mason","Rhode Island",84,67,0,17,2019-01-13
"Memphis","Tulane",83,79,0,4,2019-01-13
"Northwestern","Michigan",60,80,1,-20,2019-01-13
"USC","Oregon",60,81,1,-21,2019-01-13
"UCLA","Oregon State",66,79,1,-13,2019-01-13
"Nebraska","Indiana",66,51,0,15,2019-01-14
"Johnson & Wales (RI)","Brown",61,100,1,-39,2019-01-14
"Holy Cross","Bucknell",78,93,1,-15,2019-01-14
"South Carolina State","Coppin State",70,68,0,2,2019-01-14
"North Carolina Central","Delaware State",71,70,0,1,2019-01-14
"Syracuse","Duke",95,91,0,4,2019-01-14
"North Carolina A&T","Maryland-Eastern Shore",67,58,0,9,2019-01-14
"Florida State","Pitt",62,75,1,-13,2019-01-14
"Monmouth","Siena",63,60,0,3,2019-01-14
"Alabama A&M","Arkansas-Pine Bluff",49,50,1,-1,2019-01-14
"Alcorn State","Grambling",42,77,1,-35,2019-01-14
"Southern","Jackson State",58,64,1,-6,2019-01-14
"Wisconsin","Maryland",60,64,1,-4,2019-01-14
"Alabama State","Mississippi Valley State",81,79,0,2,2019-01-14
"Bethune-Cookman","Norfolk State",68,75,1,-7,2019-01-14
"Texas","Kansas",78,80,1,-2,2019-01-14
"Northern Colorado","Montana State",73,70,0,3,2019-01-14
"Baylor","Oklahoma State",73,69,0,4,2019-01-14
"Seton Hall","Providence",63,72,1,-9,2019-01-15
"Eastern Michigan","Akron",49,51,1,-2,2019-01-15
"Ball State","Bowling Green State",78,79,1,-1,2019-01-15
"South Florida","Cincinnati",74,82,1,-8,2019-01-15
"Saint Louis","Fordham",63,60,0,3,2019-01-15
"Kentucky","Georgia",69,49,0,20,2019-01-15
"Morgan State","Howard",89,86,0,3,2019-01-15
"Southern Illinois","Illinois State",58,59,1,-1,2019-01-15
"Florida","Mississippi State",68,71,1,-3,2019-01-15
"Kent State","Ohio",66,52,0,14,2019-01-15
"Rutgers","Purdue",54,89,1,-35,2019-01-15
"Arkansas","Tennessee",87,106,1,-19,2019-01-15
"West Virginia","TCU",67,98,1,-31,2019-01-15
"Miami (OH)","Toledo",59,71,1,-12,2019-01-15
"Buffalo","Western Michigan",88,79,0,9,2019-01-15
"Marquette","Georgetown",74,71,0,3,2019-01-15
"Valparaiso","Loyola (IL)",54,71,1,-17,2019-01-15
"Central Michigan","Northern Illinois",78,69,0,9,2019-01-15
"Virginia Tech","Virginia",59,81,1,-22,2019-01-15
"NC State","Wake Forest",67,71,1,-4,2019-01-15
"Nevada","Boise State",72,71,0,1,2019-01-15
"LSU","Ole Miss",83,69,0,14,2019-01-15
"Notre Dame","UNC",69,75,1,-6,2019-01-15
"Davidson","St. Joseph's",60,61,1,-1,2019-01-15
"New Mexico","San Diego State",77,97,1,-20,2019-01-15
"St. Bonaventure","Rhode Island",63,75,1,-12,2019-01-16
"Creighton","St. John's (NY)",66,81,1,-15,2019-01-16
"Colgate","Army",81,91,1,-10,2019-01-16
"Temple","East Carolina",85,74,0,11,2019-01-16
"USC Upstate","High Point",54,71,1,-17,2019-01-16
"North Alabama","Jacksonville",91,88,0,3,2019-01-16
"Liberty","Kennesaw State",62,41,0,21,2019-01-16
"Navy","Lafayette",85,77,0,8,2019-01-16
"American","Lehigh",76,83,1,-7,2019-01-16
"Boston College","Louisville",70,80,1,-10,2019-01-16
"Boston University","Loyola (MD)",73,81,1,-8,2019-01-16
"Hartford","Maine",77,76,0,1,2019-01-16
"Binghamton","UMBC",49,68,1,-19,2019-01-16
"George Mason","UMass",68,63,0,5,2019-01-16
"Albany (NY)","UMass-Lowell",72,84,1,-12,2019-01-16
"Nicholls State","McNeese State",75,86,1,-11,2019-01-16
"Vermont","New Hampshire",73,59,0,14,2019-01-16
"Lipscomb","NJIT",70,52,0,18,2019-01-16
"Campbell","UNC Asheville",70,53,0,17,2019-01-16
"Kansas State","Oklahoma",74,61,0,13,2019-01-16
"Iowa","Penn State",89,82,0,7,2019-01-16
"Hampton","Presbyterian",70,85,1,-15,2019-01-16
"Duquesne","Richmond",74,68,0,6,2019-01-16
"Texas A&M-Corpus Christi","Sam Houston State",50,72,1,-22,2019-01-16
"North Florida","Stetson",87,77,0,10,2019-01-16
"Auburn","Texas A&M",85,66,0,19,2019-01-16
"UConn","Tulsa",83,89,1,-6,2019-01-16
"South Carolina","Vanderbilt",74,71,0,3,2019-01-16
"Longwood","Winthrop",75,61,0,14,2019-01-16
"Houston Baptist","Abilene Christian",68,75,1,-7,2019-01-16
"Drake","Bradley",69,52,0,17,2019-01-16
"Butler","DePaul",87,69,0,18,2019-01-16
"Central Arkansas","Incarnate Word",77,60,0,17,2019-01-16
"George Washington","La Salle",59,56,0,3,2019-01-16
"Evansville","Missouri State",70,64,0,6,2019-01-16
"Stephen F. Austin","New Orleans",61,68,1,-7,2019-01-16
"South Dakota State","North Dakota",78,74,0,4,2019-01-16
"Indiana State","Northern Iowa",64,69,1,-5,2019-01-16
"Lamar","Southeastern Louisiana",69,76,1,-7,2019-01-16
"Dayton","VCU",71,76,1,-5,2019-01-16
"Georgia Tech","Clemson",60,72,1,-12,2019-01-16
"North Dakota State","Denver",65,80,1,-15,2019-01-16
"Minnesota","Illinois",68,95,1,-27,2019-01-16
"Alabama","Missouri",70,60,0,10,2019-01-16
"Houston","SMU",69,58,0,11,2019-01-16
"Iowa State","Texas Tech",68,64,0,4,2019-01-16
"Long Beach State","UC-Irvine",80,70,0,10,2019-01-16
"Utah State","San Jose State",81,63,0,18,2019-01-16
"UCF","Wichita State",67,75,1,-8,2019-01-16
"UNLV","Air Force",88,106,1,-18,2019-01-16
"Southern Miss","Charlotte",63,60,0,3,2019-01-17
"Northern Kentucky","Cleveland State",91,76,0,15,2019-01-17
"James Madison","Delaware",69,76,1,-7,2019-01-17
"Towson","Drexel",66,72,1,-6,2019-01-17
"VMI","ETSU",82,85,1,-3,2019-01-17
"UT-Martin","Eastern Kentucky",73,97,1,-24,2019-01-17
"UNC Wilmington","Hofstra",72,87,1,-15,2019-01-17
"Florida Atlantic","Marshall",84,96,1,-12,2019-01-17
"UTSA","Middle Tennessee",86,89,1,-3,2019-01-17
"Fairfield","Monmouth",57,74,1,-17,2019-01-17
"Southeast Missouri State","Morehead State",69,73,1,-4,2019-01-17
"College of Charleston","Northeastern",60,69,1,-9,2019-01-17
"Louisiana Tech","Old Dominion",63,64,1,-1,2019-01-17
"Canisius","Quinnipiac",65,63,0,2,2019-01-17
"Manhattan","St. Peter's",58,56,0,2,2019-01-17
"Citadel","Samford",77,80,1,-3,2019-01-17
"Niagara","Siena",57,66,1,-9,2019-01-17
"Tennessee State","Tennessee Tech",79,62,0,17,2019-01-17
"Georgia Southern","Troy",90,82,0,8,2019-01-17
"UNC Greensboro","Western Carolina",69,60,0,9,2019-01-17
"Wright State","Youngstown State",80,74,0,6,2019-01-17
"UTEP","Alabama-Birmingham",63,76,1,-13,2019-01-17
"Mercer","Chattanooga",70,73,1,-3,2019-01-17
"Murray State","Eastern Illinois",83,61,0,22,2019-01-17
"IUPUI","Green Bay",76,70,0,6,2019-01-17
"Belmont","Jacksonville State",80,91,1,-11,2019-01-17
"UIC","Milwaukee",69,81,1,-12,2019-01-17
"Michigan State","Nebraska",70,64,0,6,2019-01-17
"Sacramento State","Northern Arizona",66,64,0,2,2019-01-17
"South Dakota","Oral Roberts",74,77,1,-3,2019-01-17
"Georgia State","South Alabama",69,66,0,3,2019-01-17
"Austin Peay","SIU-Edwardsville",79,71,0,8,2019-01-17
"Portland State","Southern Utah",69,83,1,-14,2019-01-17
"Arkansas State","Texas-Arlington",59,68,1,-9,2019-01-17
"Little Rock","Texas State",62,80,1,-18,2019-01-17
"Omaha","Western Illinois",80,71,0,9,2019-01-17
"Florida International","Western Kentucky",77,76,0,1,2019-01-17
"Oregon","Arizona",59,54,0,5,2019-01-17
"Loyola Marymount","Gonzaga",55,73,1,-18,2019-01-17
"Chicago State","Grand Canyon",46,80,1,-34,2019-01-17
"San Francisco","Pacific",53,52,0,1,2019-01-17
"Gardner-Webb","Radford",58,75,1,-17,2019-01-17
"Texas-Rio Grande Valley","Utah Valley",61,82,1,-21,2019-01-17
"Stanford","Washington",64,80,1,-16,2019-01-17
"Idaho State","Weber State",59,76,1,-17,2019-01-17
"Oregon State","Arizona State",67,70,1,-3,2019-01-17
"UMKC","Cal State Bakersfield",73,74,1,-1,2019-01-17
"UC-Riverside","Cal State Fullerton",61,69,1,-8,2019-01-17
"Hawaii","Cal State Northridge",84,79,0,5,2019-01-17
"UCSB","UC-Davis",69,58,0,11,2019-01-17
"San Diego","Portland",76,55,0,21,2019-01-17
"New Mexico State","Seattle",87,60,0,27,2019-01-17
"California","Washington State",59,82,1,-23,2019-01-17
"BYU","Pepperdine",87,76,0,11,2019-01-17
"Santa Clara","Saint Mary's",55,75,1,-20,2019-01-17
"Maryland","Ohio State",75,61,0,14,2019-01-18
"Eastern Michigan","Buffalo",65,77,1,-12,2019-01-18
"Marist","Iona",77,90,1,-13,2019-01-18
"Northwestern","Rutgers",65,57,0,8,2019-01-18
"St. Joseph's","Saint Louis",57,68,1,-11,2019-01-18
"Ohio","Toledo",52,75,1,-23,2019-01-18
"Xavier","Villanova",75,85,1,-10,2019-01-18
"Tulsa","UCF",62,64,1,-2,2019-01-19
"Richmond","Davidson",62,75,1,-13,2019-01-19
"Florida","Georgia",62,52,0,10,2019-01-19
"Loyola (MD)","Holy Cross",67,65,0,2,2019-01-19
"Bucknell","Lehigh",85,83,0,2,2019-01-19
"UNC","Miami (FL)",85,76,0,9,2019-01-19
"UNC Wilmington","Northeastern",71,88,1,-17,2019-01-19
"Michigan","Wisconsin",54,64,1,-10,2019-01-19
"Colgate","Boston University",77,56,0,21,2019-01-19
"Wright State","Cleveland State",89,66,0,23,2019-01-19
"Columbia","Cornell",59,60,1,-1,2019-01-19
"Canisius","Fairfield",73,68,0,5,2019-01-19
"UIC","Green Bay",85,90,1,-5,2019-01-19
"Stony Brook","Maine",64,61,0,3,2019-01-19
"Albany (NY)","UMBC",64,65,1,-1,2019-01-19
"Arkansas","Ole Miss",67,84,1,-17,2019-01-19
"Binghamton","Vermont",50,78,1,-28,2019-01-19
"Western Carolina","VMI",83,91,1,-8,2019-01-19
"Northern Kentucky","Youngstown State",82,74,0,8,2019-01-19
"Lafayette","American",84,79,0,5,2019-01-19
"Navy","Army",61,72,1,-11,2019-01-19
"Western Michigan","Bowling Green State",48,79,1,-31,2019-01-19
"Appalachian State","Coastal Carolina",72,89,1,-17,2019-01-19
"Tulane","UConn",71,87,1,-16,2019-01-19
"Oakland","Detroit",79,73,0,6,2019-01-19
"James Madison","Drexel",68,73,1,-5,2019-01-19
"Illinois State","Evansville",78,70,0,8,2019-01-19
"UMass-Lowell","Hartford",76,73,0,3,2019-01-19
"Loyola (IL)","Indiana State",75,67,0,8,2019-01-19
"Northern Illinois","Kent State",68,78,1,-10,2019-01-19
"Rhode Island","La Salle",78,67,0,11,2019-01-19
"Southeastern Louisiana","McNeese State",74,71,0,3,2019-01-19
"NC State","Notre Dame",77,73,0,4,2019-01-19
"Indiana","Purdue",55,70,1,-15,2019-01-19
"Niagara","Quinnipiac",75,72,0,3,2019-01-19
"Pitt","Syracuse",63,74,1,-11,2019-01-19
"Alabama","Tennessee",68,71,1,-3,2019-01-19
"Kansas","West Virginia",64,65,1,-1,2019-01-19
"Cincinnati","Wichita State",66,55,0,11,2019-01-19
"Yale","Brown",70,67,0,3,2019-01-19
"Saint Francis (PA)","Central Connecticut",80,69,0,11,2019-01-19
"Louisiana","Louisiana-Monroe",95,99,1,-4,2019-01-19
"Akron","Miami (OH)",61,68,1,-7,2019-01-19
"North Dakota","North Dakota State",65,67,1,-2,2019-01-19
"Mercer","Samford",93,87,0,6,2019-01-19
"Sacramento State","Southern Utah",71,76,1,-5,2019-01-19
"Missouri","Texas A&M",66,43,0,23,2019-01-19
"Little Rock","Texas-Arlington",73,82,1,-9,2019-01-19
"Georgia State","Troy",75,77,1,-2,2019-01-19
"Stanford","Washington State",78,66,0,12,2019-01-19
"Florida Atlantic","Western Kentucky",66,72,1,-6,2019-01-19
"Kentucky","Auburn",82,80,0,2,2019-01-19
"Delaware State","Bethune-Cookman",49,69,1,-20,2019-01-19
"Robert Morris","Bryant",79,65,0,14,2019-01-19
"St. John's (NY)","Butler",71,80,1,-9,2019-01-19
"Ball State","Central Michigan",83,72,0,11,2019-01-19
"Louisiana Tech","Charlotte",40,55,1,-15,2019-01-19
"Citadel","Chattanooga",71,73,1,-2,2019-01-19
"UNC Greensboro","ETSU",75,68,0,7,2019-01-19
"Austin Peay","Eastern Illinois",83,85,1,-2,2019-01-19
"Maryland-Eastern Shore","Florida A&M",60,58,0,2,2019-01-19
"Louisville","Georgia Tech",79,51,0,28,2019-01-19
"College of Charleston","Hofstra",72,86,1,-14,2019-01-19
"Stephen F. Austin","Incarnate Word",74,71,0,3,2019-01-19
"TCU","Kansas State",55,65,1,-10,2019-01-19
"Florida Gulf Coast","Kennesaw State",72,59,0,13,2019-01-19
"Fairleigh Dickinson","LIU-Brooklyn",77,79,1,-2,2019-01-19
"Pepperdine","Loyola Marymount",70,74,1,-4,2019-01-19
"SMU","Memphis",61,83,1,-22,2019-01-19
"Jacksonville","NJIT",74,77,1,-3,2019-01-19
"Stetson","North Alabama",62,63,1,-1,2019-01-19
"Radford","UNC Asheville",71,63,0,8,2019-01-19
"Morgan State","North Carolina A&T",53,57,1,-4,2019-01-19
"Coppin State","North Carolina Central",64,60,0,4,2019-01-19
"Portland State","Northern Arizona",75,82,1,-7,2019-01-19
"Southern Miss","Old Dominion",60,78,1,-18,2019-01-19
"Longwood","Presbyterian",64,71,1,-7,2019-01-19
"Georgia Southern","South Alabama",88,86,0,2,2019-01-19
"Howard","South Carolina State",71,67,0,4,2019-01-19
"Winthrop","USC Upstate",82,72,0,10,2019-01-19
"UCLA","USC",67,80,1,-13,2019-01-19
"Dayton","St. Bonaventure",89,86,0,3,2019-01-19
"Sacred Heart","St. Francis (NY)",85,92,1,-7,2019-01-19
"Northern Iowa","Valparaiso",66,75,1,-9,2019-01-19
"Wake Forest","Virginia Tech",71,87,1,-16,2019-01-19
"Mount St. Mary's","Wagner",70,56,0,14,2019-01-19
"Elon","William & Mary",76,71,0,5,2019-01-19
"Fresno State","Boise State",63,53,0,10,2019-01-19
"Nicholls State","Central Arkansas",68,74,1,-6,2019-01-19
"Campbell","Charleston Southern",73,72,0,1,2019-01-19
"Montana State","Eastern Washington",81,85,1,-4,2019-01-19
"Penn","Temple",77,70,0,7,2019-01-19
"Arkansas State","Texas State",64,77,1,-13,2019-01-19
"California","Washington",52,71,1,-19,2019-01-19
"Alabama State","Alabama A&M",72,54,0,18,2019-01-19
"Mississippi Valley State","Alcorn State",57,63,1,-6,2019-01-19
"Texas Tech","Baylor",62,73,1,-11,2019-01-19
"Tennessee State","Belmont",74,92,1,-18,2019-01-19
"UC-Irvine","Cal State Northridge",74,68,0,6,2019-01-19
"Virginia","Duke",70,72,1,-2,2019-01-19
"Oklahoma State","Iowa State",59,72,1,-13,2019-01-19
"South Carolina","LSU",67,89,1,-22,2019-01-19
"UTEP","Middle Tennessee",72,75,1,-3,2019-01-19
"UT-Martin","Morehead State",77,85,1,-8,2019-01-19
"Wyoming","New Mexico",53,83,1,-30,2019-01-19
"Rice","North Texas",75,76,1,-1,2019-01-19
"Jackson State","Prairie View",51,55,1,-4,2019-01-19
"Norfolk State","Savannah State",82,76,0,6,2019-01-19
"Arkansas-Pine Bluff","Southern",67,69,1,-2,2019-01-19
"New Orleans","Texas A&M-Corpus Christi",61,76,1,-15,2019-01-19
"UMass","VCU",50,68,1,-18,2019-01-19
"Northwestern State","Abilene Christian",69,78,1,-9,2019-01-19
"Oregon State","Arizona",71,82,1,-11,2019-01-19
"Towson","Delaware",64,63,0,1,2019-01-19
"Southeast Missouri State","Eastern Kentucky",83,85,1,-2,2019-01-19
"Hampton","Gardner-Webb",74,87,1,-13,2019-01-19
"Fordham","George Mason",68,71,1,-3,2019-01-19
"North Florida","Liberty",64,70,1,-6,2019-01-19
"Florida International","Marshall",97,105,1,-8,2019-01-19
"IUPUI","Milwaukee",57,64,1,-7,2019-01-19
"San Jose State","UNLV",56,94,1,-38,2019-01-19
"Manhattan","Rider",47,60,1,-13,2019-01-19
"Furman","Wofford",54,59,1,-5,2019-01-19
"UTSA","Alabama-Birmingham",73,83,1,-10,2019-01-19
"Cal Poly","UC-Davis",63,75,1,-12,2019-01-19
"Hawaii","UC-Riverside",71,75,1,-4,2019-01-19
"Sam Houston State","Houston Baptist",71,65,0,6,2019-01-19
"Tennessee Tech","Jacksonville State",48,65,1,-17,2019-01-19
"Penn State","Minnesota",64,65,1,-1,2019-01-19
"DePaul","Seton Hall",97,93,0,4,2019-01-19
"Houston","South Florida",69,60,0,9,2019-01-19
"Murray State","SIU-Edwardsville",82,72,0,10,2019-01-19
"Oklahoma","Texas",72,75,1,-3,2019-01-19
"Grambling","Texas Southern",88,87,0,1,2019-01-19
"Mississippi State","Vanderbilt",71,55,0,16,2019-01-19
"Purdue-Fort Wayne","Western Illinois",58,87,1,-29,2019-01-19
"Oregon","Arizona State",64,78,1,-14,2019-01-19
"UMKC","Grand Canyon",50,78,1,-28,2019-01-19
"San Diego","Saint Mary's",59,76,1,-17,2019-01-19
"Colorado State","Utah State",72,87,1,-15,2019-01-19
"New Mexico State","Utah Valley",83,78,0,5,2019-01-19
"Northern Colorado","Weber State",64,78,1,-14,2019-01-19
"Chicago State","Cal State Bakersfield",73,86,1,-13,2019-01-19
"Montana","Idaho",69,51,0,18,2019-01-19
"Cal State Fullerton","Long Beach State",92,90,0,2,2019-01-19
"Air Force","Nevada",52,67,1,-15,2019-01-19
"Santa Clara","Pacific",69,57,0,12,2019-01-19
"Gonzaga","Portland",89,66,0,23,2019-01-19
"Texas-Rio Grande Valley","Seattle",67,62,0,5,2019-01-19
"BYU","San Francisco",63,82,1,-19,2019-01-19
"Florida State","Boston College",82,87,1,-5,2019-01-20
"Providence","Marquette",68,79,1,-11,2019-01-20
"Iona","Monmouth",81,83,1,-2,2019-01-20
"Illinois","Iowa",71,95,1,-24,2019-01-20
"Missouri State","Drake",63,74,1,-11,2019-01-20
"Duquesne","George Washington",91,85,0,6,2019-01-20
"Bradley","Southern Illinois",57,54,0,3,2019-01-20
"Oral Roberts","Denver",58,74,1,-16,2019-01-20
"Colorado","Utah",69,78,1,-9,2019-01-20
"South Dakota","Omaha",68,75,1,-7,2019-01-20
"Harvard","Howard",84,71,0,13,2019-01-21
"Mount St. Mary's","Fairleigh Dickinson",69,87,1,-18,2019-01-21
"UNC Asheville","Winthrop",45,66,1,-21,2019-01-21
"Robert Morris","Central Connecticut",70,59,0,11,2019-01-21
"St. Francis (NY)","LIU-Brooklyn",79,70,0,9,2019-01-21
"Wagner","Sacred Heart",38,62,1,-24,2019-01-21
"Maryland-Eastern Shore","Bethune-Cookman",68,89,1,-21,2019-01-21
"Old Dominion","Charlotte",76,70,0,6,2019-01-21
"Delaware State","Florida A&M",47,60,1,-13,2019-01-21
"Morgan State","North Carolina Central",64,92,1,-28,2019-01-21
"Presbyterian","USC Upstate",68,59,0,9,2019-01-21
"Saint Francis (PA)","Bryant",67,76,1,-9,2019-01-21
"Maryland","Michigan State",55,69,1,-14,2019-01-21
"Stetson","Florida Gulf Coast",65,87,1,-22,2019-01-21
"North Alabama","Liberty",47,72,1,-25,2019-01-21
"Kennesaw State","Lipscomb",57,86,1,-29,2019-01-21
"Radford","Longwood",72,59,0,13,2019-01-21
"Marist","Manhattan",62,46,0,16,2019-01-21
"Virginia Tech","UNC",82,103,1,-21,2019-01-21
"Coppin State","North Carolina A&T",71,80,1,-9,2019-01-21
"NJIT","North Florida",76,72,0,4,2019-01-21
"Grambling","Prairie View",66,83,1,-17,2019-01-21
"Norfolk State","South Carolina State",74,69,0,5,2019-01-21
"Jackson State","Texas Southern",65,75,1,-10,2019-01-21
"Arkansas-Pine Bluff","Alcorn State",69,74,1,-5,2019-01-21
"Creighton","Georgetown",91,87,0,4,2019-01-21
"Nebraska","Rutgers",69,76,1,-7,2019-01-21
"Mississippi Valley State","Southern",56,80,1,-24,2019-01-21
"Northern Colorado","Idaho State",77,53,0,24,2019-01-21
"Iowa State","Kansas",76,80,1,-4,2019-01-21
"Baylor","West Virginia",85,73,0,12,2019-01-21
"Marshall","Western Kentucky",59,68,1,-9,2019-01-21
"Auburn","South Carolina",77,80,1,-3,2019-01-22
"Central Michigan","Akron",67,70,1,-3,2019-01-22
"Miami (OH)","Ball State",71,65,0,6,2019-01-22
"Villanova","Butler",80,72,0,8,2019-01-22
"Bowling Green State","Eastern Michigan",80,67,0,13,2019-01-22
"Clemson","Florida State",68,77,1,-9,2019-01-22
"Notre Dame","Georgia Tech",61,63,1,-2,2019-01-22
"Texas Tech","Kansas State",45,58,1,-13,2019-01-22
"Toledo","Kent State",85,87,1,-2,2019-01-22
"Mississippi State","Kentucky",55,76,1,-21,2019-01-22
"Minnesota","Michigan",57,59,1,-2,2019-01-22
"Western Michigan","Ohio",76,81,1,-5,2019-01-22
"Texas A&M","Florida",72,81,1,-9,2019-01-22
"St. Peter's","Niagara",74,72,0,2,2019-01-22
"Buffalo","Northern Illinois",75,77,1,-2,2019-01-22
"Wichita State","South Florida",41,54,1,-13,2019-01-22
"Boise State","Air Force",60,74,1,-14,2019-01-22
"Ole Miss","Alabama",53,74,1,-21,2019-01-22
"Indiana","Northwestern",66,73,1,-7,2019-01-22
"Duke","Pitt",79,64,0,15,2019-01-22
"Wake Forest","Virginia",45,68,1,-23,2019-01-22
"New Mexico","UNLV",58,74,1,-16,2019-01-22
"San Diego State","Fresno State",62,66,1,-4,2019-01-22
"American","Boston University",70,66,0,4,2019-01-23
